filename,folder,Group,Timeline,ecDNA,MIA_total
NCIH2170_HIGH_HER2_R1_G0_2501_33_Merge.tif (RGB).tif,FACS_240409,High,G0,131,49
NCIH2170_LOW_HER2_R1_G0_2501_80_Merge.tif (RGB).tif,FACS_240409,Low,G0,102,23
NCIH2170_LOW_HER2_R1_G1_2404_68_Merge(RGB).tif,FACS_240409,Low,G1,92,32
NCIH2170_HIGH_HER2_R1_G2_24_10_37_Merge(RGB).tif,FACS_240409,High,G2,405,134
NCIH2170_HIGH_HER2_R1_G0_2501_19_Merge.tif (RGB).tif,FACS_240409,High,G0,180,54
NCIH2170_LOW_HER2_R1_G1_2404_70_Merge(RGB).tif,FACS_240409,Low,G1,221,142
NCIH2170_TOTAL_HER2_R1_G0_2501_67_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,145,51
NCIH2170_TOTAL_HER2_R1_G0_2501_107B_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,125,38
NCIH2170_HIGH_HER2_R1_G2_24_10_24_Merge(RGB).tif,FACS_240409,High,G2,319,146
NCIH2170_TOTAL_HER2_R1_G2_24_10_109_Merge(RGB).tif,FACS_240409,Post sort control,G2,188,45
NCIH2170_HIGH_HER2_R1_G0_2501_44_Merge.tif (RGB).tif,FACS_240409,High,G0,119,45
NCIH2170_LOW_HER2_R1_G2_24_10_47_Merge(RGB).tif,FACS_240409,Low,G2,156,47
NCIH2170_HIGH_HER2_R1_G2_24_10_30_Merge(RGB).tif,FACS_240409,High,G2,326,105
NCIH2170_HIGH_HER2_R1_G2_24_10_53_Merge(RGB).tif,FACS_240409,High,G2,368,96
NCIH2170_TOTAL_HER2_R1_G2_24_10_15_Merge(RGB).tif,FACS_240409,Post sort control,G2,133,75
NCIH2170_HIGH_HER2_R1_G2_24_10_36A_Merge(RGB).tif,FACS_240409,High,G2,336,81
NCIH2170_LOW_HER2_R1_G0_2501_83_Merge.tif (RGB).tif,FACS_240409,Low,G0,227,38
NCIH2170_LOW_HER2_R1_G0_2501_82_Merge.tif (RGB).tif,FACS_240409,Low,G0,121,38
NCIH2170_TOTAL_HER2_R1_G1_2404_100_Merge(RGB).tif,FACS_240409,Post sort control,G1,368,283
NCIH2170_TOTAL_HER2_R1_G1_2404_41_Merge(RGB).tif,FACS_240409,Post sort control,G1,130,69
NCIH2170_HIGH_HER2_R1_G2_24_10_48_Merge(RGB).tif,FACS_240409,High,G2,277,113
NCIH2170_TOTAL_HER2_R1_G2_24_10_104_Merge(RGB).tif,FACS_240409,Post sort control,G2,290,83
NCIH2170_TOTAL_HER2_R1_G0_2501_110_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,202,58
NCIH2170_LOW_HER2_R1_G0_2501_49_Merge.tif (RGB).tif,FACS_240409,Low,G0,136,38
NCIH2170_HIGH_HER2_R1_G1_2404_S2_120_Merge(RGB).tif,FACS_240409,High,G1,339,166
NCIH2170_TOTAL_HER2_R1_G2_24_10_36_Merge(RGB).tif,FACS_240409,Post sort control,G2,216,102
NCIH2170_TOTAL_HER2_R1_G2_24_10_61_Merge(RGB).tif,FACS_240409,Post sort control,G2,518,190
NCIH2170_LOW_HER2_R1_G2_24_10_104_Merge(RGB).tif,FACS_240409,Low,G2,194,63
NCIH2170_HIGH_HER2_R1_G0_2501_62_Merge.tif (RGB).tif,FACS_240409,High,G0,144,33
NCIH2170_LOW_HER2_R1_G0_2501_90_Merge.tif (RGB).tif,FACS_240409,Low,G0,64,38
NCIH2170_LOW_HER2_R1_G2_24_10_7_Merge(RGB).tif,FACS_240409,Low,G2,126,44
NCIH2170_TOTAL_HER2_R1_G2_24_10_123_Merge(RGB).tif,FACS_240409,Post sort control,G2,309,124
NCIH2170_HIGH_HER2_R1_G0_2501_120_Merge.tif (RGB).tif,FACS_240409,High,G0,84,26
NCIH2170_LOW_HER2_R1_G1_2404_79_Merge(RGB).tif,FACS_240409,Low,G1,178,69
NCIH2170_LOW_HER2_R1_G2_24_10_66_Merge(RGB).tif,FACS_240409,Low,G2,137,109
NCIH2170_LOW_HER2_R1_G0_2501_24_Merge.tif (RGB).tif,FACS_240409,Low,G0,111,22
NCIH2170_TOTAL_HER2_R1_G2_24_10_75_Merge(RGB).tif,FACS_240409,Post sort control,G2,160,47
NCIH2170_LOW_HER2_R1_G1_2404_47_Merge(RGB).tif,FACS_240409,Low,G1,236,98
NCIH2170_LOW_HER2_R1_G2_24_10_124_Merge(RGB).tif,FACS_240409,Low,G2,162,91
NCIH2170_HIGH_HER2_R1_G2_24_10_130_Merge(RGB).tif,FACS_240409,High,G2,151,99
NCIH2170_LOW_HER2_R1_G2_24_10_82_Merge(RGB).tif,FACS_240409,Low,G2,61,26
NCIH2170_LOW_HER2_R1_G0_2501_51_Merge.tif (RGB).tif,FACS_240409,Low,G0,183,50
NCIH2170_LOW_HER2_R1_G0_2501_57_Merge.tif (RGB).tif,FACS_240409,Low,G0,110,30
NCIH2170_LOW_HER2_R1_G0_2501_118_Merge.tif (RGB).tif,FACS_240409,Low,G0,50,25
NCIH2170_TOTAL_HER2_R1_G2_24_10_81_Merge(RGB).tif,FACS_240409,Post sort control,G2,129,60
NCIH2170_LOW_HER2_R1_G0_2501_69_Merge.tif (RGB).tif,FACS_240409,Low,G0,113,13
NCIH2170_TOTAL_HER2_R1_G1_2404_15_Merge(RGB).tif,FACS_240409,Post sort control,G1,330,181
NCIH2170_LOW_HER2_R1_G0_2501_71_Merge.tif (RGB).tif,FACS_240409,Low,G0,212,32
NCIH2170_TOTAL_HER2_R1_G1_2404_127_Merge(RGB).tif,FACS_240409,Post sort control,G1,48,67
NCIH2170_LOW_HER2_R1_G0_2501_92_Merge.tif (RGB).tif,FACS_240409,Low,G0,53,12
NCIH2170_LOW_HER2_R1_G1_2404_36_Merge(RGB).tif,FACS_240409,Low,G1,84,62
NCIH2170_LOW_HER2_R1_G2_24_10_75_Merge(RGB).tif,FACS_240409,Low,G2,162,79
NCIH2170_LOW_HER2_R1_G0_2501_130_Merge.tif (RGB).tif,FACS_240409,Low,G0,131,39
NCIH2170_TOTAL_HER2_R1_G2_24_10_95_Merge(RGB).tif,FACS_240409,Post sort control,G2,291,82
NCIH2170_HIGH_HER2_R1_G2_24_10_104_Merge(RGB).tif,FACS_240409,High,G2,180,56
NCIH2170_LOW_HER2_R1_G1_2404_84_Merge(RGB).tif,FACS_240409,Low,G1,325,184
NCIH2170_LOW_HER2_R1_G1_2404_4_Merge(RGB).tif,FACS_240409,Low,G1,81,67
NCIH2170_LOW_HER2_R1_G1_2404_5_Merge(RGB).tif,FACS_240409,Low,G1,76,45
NCIH2170_HIGH_HER2_R1_G1_2404_S2_48_Merge(RGB).tif,FACS_240409,High,G1,261,142
NCIH2170_TOTAL_HER2_R1_G0_2501_81_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,139,49
NCIH2170_LOW_HER2_R1_G0_2501_105_Merge.tif (RGB).tif,FACS_240409,Low,G0,200,39
NCIH2170_HIGH_HER2_R1_G0_2501_42_Merge.tif (RGB).tif,FACS_240409,High,G0,211,101
NCIH2170_HIGH_HER2_R1_G0_2501_57_Merge.tif (RGB).tif,FACS_240409,High,G0,176,50
NCIH2170_HIGH_HER2_R1_G0_2501_2_Merge.tif (RGB).tif,FACS_240409,High,G0,210,27
NCIH2170_TOTAL_HER2_R1_G1_2404_82_Merge(RGB).tif,FACS_240409,Post sort control,G1,152,114
NCIH2170_HIGH_HER2_R1_G0_2501_26_Merge.tif (RGB).tif,FACS_240409,High,G0,216,50
NCIH2170_TOTAL_HER2_R1_G1_2404_33_Merge(RGB).tif,FACS_240409,Post sort control,G1,58,20
NCIH2170_TOTAL_HER2_R1_G1_2404_124_Merge(RGB).tif,FACS_240409,Post sort control,G1,325,174
NCIH2170_LOW_HER2_R1_G0_2501_58_Merge.tif (RGB).tif,FACS_240409,Low,G0,183,73
NCIH2170_TOTAL_HER2_R1_G0_2501_34_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,189,51
NCIH2170_HIGH_HER2_R1_G2_24_10_58_Merge(RGB).tif,FACS_240409,High,G2,57,35
NCIH2170_TOTAL_HER2_R1_G2_24_10_70_Merge(RGB).tif,FACS_240409,Post sort control,G2,245,130
NCIH2170_TOTAL_HER2_R1_G1_2404_36_Merge(RGB).tif,FACS_240409,Post sort control,G1,159,99
NCIH2170_TOTAL_HER2_R1_G2_24_10_33_Merge(RGB).tif,FACS_240409,Post sort control,G2,85,44
NCIH2170_HIGH_HER2_R1_G0_2501_73_Merge.tif (RGB).tif,FACS_240409,High,G0,99,59
NCIH2170_HIGH_HER2_R1_G1_2404_S2_83_Merge(RGB).tif,FACS_240409,High,G1,432,246
NCIH2170_HIGH_HER2_R1_G1_2404_S2_86_Merge(RGB).tif,FACS_240409,High,G1,164,87
NCIH2170_TOTAL_HER2_R1_G1_2404_77_Merge(RGB).tif,FACS_240409,Post sort control,G1,132,65
NCIH2170_TOTAL_HER2_R1_G1_2404_55_Merge(RGB).tif,FACS_240409,Post sort control,G1,133,82
NCIH2170_HIGH_HER2_R1_G0_2501_106_Merge.tif (RGB).tif,FACS_240409,High,G0,189,34
NCIH2170_TOTAL_HER2_R1_G1_2404_29_Merge(RGB).tif,FACS_240409,Post sort control,G1,112,44
NCIH2170_TOTAL_HER2_R1_G1_2404_110_Merge(RGB).tif,FACS_240409,Post sort control,G1,125,76
NCIH2170_HIGH_HER2_R1_G0_2501_5_Merge.tif (RGB).tif,FACS_240409,High,G0,353,50
NCIH2170_LOW_HER2_R1_G0_2501_6_Merge.tif (RGB).tif,FACS_240409,Low,G0,111,16
NCIH2170_LOW_HER2_R1_G0_2501_115_Merge.tif (RGB).tif,FACS_240409,Low,G0,92,17
NCIH2170_HIGH_HER2_R1_G0_2501_28_Merge.tif (RGB).tif,FACS_240409,High,G0,434,47
NCIH2170_LOW_HER2_R1_G0_2501_108_Merge.tif (RGB).tif,FACS_240409,Low,G0,93,44
NCIH2170_HIGH_HER2_R1_G2_24_10_83_Merge(RGB).tif,FACS_240409,High,G2,249,100
NCIH2170_HIGH_HER2_R1_G1_2404_S2_106_Merge(RGB).tif,FACS_240409,High,G1,230,86
NCIH2170_LOW_HER2_R1_G0_2501_104_Merge.tif (RGB).tif,FACS_240409,Low,G0,169,33
NCIH2170_LOW_HER2_R1_G2_24_10_126_Merge(RGB).tif,FACS_240409,Low,G2,275,89
NCIH2170_LOW_HER2_R1_G0_2501_4_Merge.tif (RGB).tif,FACS_240409,Low,G0,132,10
NCIH2170_TOTAL_HER2_R1_G0_2501_86_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,299,45
NCIH2170_TOTAL_HER2_R1_G1_2404_28_Merge(RGB).tif,FACS_240409,Post sort control,G1,80,50
NCIH2170_HIGH_HER2_R1_G0_2501_89_Merge.tif (RGB).tif,FACS_240409,High,G0,119,47
NCIH2170_HIGH_HER2_R1_G1_2404_S2_16_Merge(RGB).tif,FACS_240409,High,G1,717,335
NCIH2170_LOW_HER2_R1_G2_24_10_56_Merge(RGB).tif,FACS_240409,Low,G2,45,16
NCIH2170_HIGH_HER2_R1_G0_2501_16_Merge.tif (RGB).tif,FACS_240409,High,G0,143,26
NCIH2170_HIGH_HER2_R1_G2_24_10_29_Merge(RGB).tif,FACS_240409,High,G2,361,144
NCIH2170_LOW_HER2_R1_G1_2404_12_Merge(RGB).tif,FACS_240409,Low,G1,473,234
NCIH2170_TOTAL_HER2_R1_G0_2501_41_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,146,23
NCIH2170_TOTAL_HER2_R1_G2_24_10_34_Merge(RGB).tif,FACS_240409,Post sort control,G2,224,85
NCIH2170_LOW_HER2_R1_G2_24_10_127_Merge(RGB).tif,FACS_240409,Low,G2,154,89
NCIH2170_LOW_HER2_R1_G0_2501_81_Merge.tif (RGB).tif,FACS_240409,Low,G0,74,14
NCIH2170_HIGH_HER2_R1_G2_24_10_79_Merge(RGB).tif,FACS_240409,High,G2,87,46
NCIH2170_TOTAL_HER2_R1_G0_2501_59_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,127,60
NCIH2170_LOW_HER2_R1_G0_2501_67_Merge.tif (RGB).tif,FACS_240409,Low,G0,146,35
NCIH2170_HIGH_HER2_R1_G1_2404_S2_88_Merge(RGB).tif,FACS_240409,High,G1,418,266
NCIH2170_LOW_HER2_R1_G0_2501_40_Merge.tif (RGB).tif,FACS_240409,Low,G0,81,42
NCIH2170_LOW_HER2_R1_G2_24_10_54_Merge(RGB).tif,FACS_240409,Low,G2,99,62
NCIH2170_HIGH_HER2_R1_G0_2501_75_Merge.tif (RGB).tif,FACS_240409,High,G0,144,48
NCIH2170_TOTAL_HER2_R1_G2_24_10_72_Merge(RGB).tif,FACS_240409,Post sort control,G2,217,93
NCIH2170_TOTAL_HER2_R1_G1_2404_61_Merge(RGB).tif,FACS_240409,Post sort control,G1,176,122
NCIH2170_LOW_HER2_R1_G2_24_10_99A_Merge(RGB).tif,FACS_240409,Low,G2,158,46
NCIH2170_LOW_HER2_R1_G0_2501_125_Merge.tif (RGB).tif,FACS_240409,Low,G0,148,47
NCIH2170_HIGH_HER2_R1_G1_2404_S2_27_Merge(RGB).tif,FACS_240409,High,G1,211,40
NCIH2170_TOTAL_HER2_R1_G2_24_10_58_Merge(RGB).tif,FACS_240409,Post sort control,G2,161,29
NCIH2170_LOW_HER2_R1_G2_24_10_57B_Merge(RGB).tif,FACS_240409,Low,G2,72,39
NCIH2170_TOTAL_HER2_R1_G1_2404_66_Merge(RGB).tif,FACS_240409,Post sort control,G1,58,41
NCIH2170_HIGH_HER2_R1_G2_24_10_66_Merge(RGB).tif,FACS_240409,High,G2,253,68
NCIH2170_LOW_HER2_R1_G0_2501_39_Merge.tif (RGB).tif,FACS_240409,Low,G0,44,24
NCIH2170_LOW_HER2_R1_G1_2404_6_Merge(RGB).tif,FACS_240409,Low,G1,364,210
NCIH2170_LOW_HER2_R1_G0_2501_129_Merge.tif (RGB).tif,FACS_240409,Low,G0,104,36
NCIH2170_LOW_HER2_R1_G1_2404_81_Merge(RGB).tif,FACS_240409,Low,G1,129,118
NCIH2170_LOW_HER2_R1_G0_2501_22_Merge.tif (RGB).tif,FACS_240409,Low,G0,121,35
NCIH2170_TOTAL_HER2_R1_G0_2501_56A_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,106,35
NCIH2170_HIGH_HER2_R1_G2_24_10_56_Merge(RGB).tif,FACS_240409,High,G2,318,112
NCIH2170_LOW_HER2_R1_G2_24_10_107_Merge(RGB).tif,FACS_240409,Low,G2,174,64
NCIH2170_TOTAL_HER2_R1_G0_2501_14_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,141,28
NCIH2170_HIGH_HER2_R1_G1_2404_S2_42_Merge(RGB).tif,FACS_240409,High,G1,165,54
NCIH2170_LOW_HER2_R1_G1_2404_21_Merge(RGB).tif,FACS_240409,Low,G1,55,51
NCIH2170_TOTAL_HER2_R1_G1_2404_74_Merge(RGB).tif,FACS_240409,Post sort control,G1,64,57
NCIH2170_TOTAL_HER2_R1_G0_2501_19_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,125,25
NCIH2170_LOW_HER2_R1_G2_24_10_81_Merge(RGB).tif,FACS_240409,Low,G2,78,44
NCIH2170_TOTAL_HER2_R1_G0_2501_94_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,190,57
NCIH2170_TOTAL_HER2_R1_G1_2404_7_Merge(RGB).tif,FACS_240409,Post sort control,G1,111,44
NCIH2170_HIGH_HER2_R1_G1_2404_S2_102_Merge(RGB).tif,FACS_240409,High,G1,202,86
NCIH2170_HIGH_HER2_R1_G0_2501_115_Merge.tif (RGB).tif,FACS_240409,High,G0,383,186
NCIH2170_TOTAL_HER2_R1_G0_2501_104_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,146,64
NCIH2170_TOTAL_HER2_R1_G1_2404_119_Merge(RGB).tif,FACS_240409,Post sort control,G1,54,33
NCIH2170_TOTAL_HER2_R1_G2_24_10_1_Merge(RGB).tif,FACS_240409,Post sort control,G2,81,92
NCIH2170_TOTAL_HER2_R1_G2_24_10_116_Merge(RGB).tif,FACS_240409,Post sort control,G2,461,121
NCIH2170_HIGH_HER2_R1_G2_24_10_1_Merge(RGB).tif,FACS_240409,High,G2,181,89
NCIH2170_LOW_HER2_R1_G1_2404_29_Merge(RGB).tif,FACS_240409,Low,G1,53,50
NCIH2170_HIGH_HER2_R1_G0_2501_55_Merge.tif (RGB).tif,FACS_240409,High,G0,254,64
NCIH2170_TOTAL_HER2_R1_G1_2404_79_Merge(RGB).tif,FACS_240409,Post sort control,G1,211,106
NCIH2170_TOTAL_HER2_R1_G2_24_10_63_Merge(RGB).tif,FACS_240409,Post sort control,G2,213,82
NCIH2170_HIGH_HER2_R1_G0_2501_27_Merge.tif (RGB).tif,FACS_240409,High,G0,88,36
NCIH2170_HIGH_HER2_R1_G1_2404_S2_58_Merge(RGB).tif,FACS_240409,High,G1,106,42
NCIH2170_TOTAL_HER2_R1_G2_24_10_52_Merge(RGB).tif,FACS_240409,Post sort control,G2,273,153
NCIH2170_TOTAL_HER2_R1_G1_2404_34_Merge(RGB).tif,FACS_240409,Post sort control,G1,85,40
NCIH2170_TOTAL_HER2_R1_G1_2404_54_Merge(RGB).tif,FACS_240409,Post sort control,G1,105,77
NCIH2170_LOW_HER2_R1_G0_2501_21_Merge.tif (RGB).tif,FACS_240409,Low,G0,111,25
NCIH2170_LOW_HER2_R1_G2_24_10_2_Merge(RGB).tif,FACS_240409,Low,G2,286,81
NCIH2170_LOW_HER2_R1_G2_24_10_32_Merge(RGB).tif,FACS_240409,Low,G2,348,139
NCIH2170_LOW_HER2_R1_G0_2501_42_Merge.tif (RGB).tif,FACS_240409,Low,G0,111,55
NCIH2170_HIGH_HER2_R1_G1_2404_S2_51_Merge(RGB).tif,FACS_240409,High,G1,260,139
NCIH2170_HIGH_HER2_R1_G0_2501_65_Merge.tif (RGB).tif,FACS_240409,High,G0,151,35
NCIH2170_HIGH_HER2_R1_G1_2404_S2_70_Merge(RGB).tif,FACS_240409,High,G1,381,118
NCIH2170_HIGH_HER2_R1_G0_2501_23_Merge.tif (RGB).tif,FACS_240409,High,G0,336,102
NCIH2170_LOW_HER2_R1_G2_24_10_1_Merge(RGB).tif,FACS_240409,Low,G2,183,65
NCIH2170_HIGH_HER2_R1_G0_2501_129_Merge.tif (RGB).tif,FACS_240409,High,G0,135,51
NCIH2170_TOTAL_HER2_R1_G2_24_10_12_Merge(RGB).tif,FACS_240409,Post sort control,G2,229,103
NCIH2170_HIGH_HER2_R1_G1_2404_S2_66_Merge(RGB).tif,FACS_240409,High,G1,135,87
NCIH2170_LOW_HER2_R1_G2_24_10_102_Merge(RGB).tif,FACS_240409,Low,G2,195,73
NCIH2170_TOTAL_HER2_R1_G2_24_10_129_Merge(RGB).tif,FACS_240409,Post sort control,G2,257,83
NCIH2170_LOW_HER2_R1_G2_24_10_118_Merge(RGB).tif,FACS_240409,Low,G2,167,50
NCIH2170_TOTAL_HER2_R1_G0_2501_1_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,109,102
NCIH2170_TOTAL_HER2_R1_G0_2501_25_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,88,23
NCIH2170_HIGH_HER2_R1_G0_2501_25_Merge.tif (RGB).tif,FACS_240409,High,G0,127,16
NCIH2170_TOTAL_HER2_R1_G0_2501_47B_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,73,20
NCIH2170_HIGH_HER2_R1_G0_2501_49_Merge.tif (RGB).tif,FACS_240409,High,G0,166,69
NCIH2170_HIGH_HER2_R1_G2_24_10_36C_Merge(RGB).tif,FACS_240409,High,G2,262,117
NCIH2170_LOW_HER2_R1_G2_24_10_15_Merge(RGB).tif,FACS_240409,Low,G2,148,26
NCIH2170_TOTAL_HER2_R1_G2_24_10_79_Merge(RGB).tif,FACS_240409,Post sort control,G2,250,67
NCIH2170_TOTAL_HER2_R1_G2_24_10_125_Merge(RGB).tif,FACS_240409,Post sort control,G2,459,98
NCIH2170_HIGH_HER2_R1_G0_2501_1_Merge.tif (RGB).tif,FACS_240409,High,G0,237,30
NCIH2170_TOTAL_HER2_R1_G1_2404_123_Merge(RGB).tif,FACS_240409,Post sort control,G1,211,162
NCIH2170_HIGH_HER2_R1_G0_2501_114_Merge.tif (RGB).tif,FACS_240409,High,G0,157,53
NCIH2170_HIGH_HER2_R1_G0_2501_125_Merge.tif (RGB).tif,FACS_240409,High,G0,225,78
NCIH2170_HIGH_HER2_R1_G2_24_10_75_Merge(RGB).tif,FACS_240409,High,G2,196,107
NCIH2170_HIGH_HER2_R1_G1_2404_S2_33_Merge(RGB).tif,FACS_240409,High,G1,74,3
NCIH2170_TOTAL_HER2_R1_G1_2404_63_Merge(RGB).tif,FACS_240409,Post sort control,G1,180,126
NCIH2170_TOTAL_HER2_R1_G0_2501_107A_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,101,57
NCIH2170_LOW_HER2_R1_G0_2501_74_Merge.tif (RGB).tif,FACS_240409,Low,G0,94,25
NCIH2170_LOW_HER2_R1_G1_2404_73_Merge(RGB).tif,FACS_240409,Low,G1,261,65
NCIH2170_TOTAL_HER2_R1_G1_2404_47_Merge(RGB).tif,FACS_240409,Post sort control,G1,190,133
NCIH2170_LOW_HER2_R1_G0_2501_126_Merge.tif (RGB).tif,FACS_240409,Low,G0,127,38
NCIH2170_TOTAL_HER2_R1_G0_2501_55_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,143,22
NCIH2170_LOW_HER2_R1_G1_2404_19_Merge(RGB).tif,FACS_240409,Low,G1,52,23
NCIH2170_TOTAL_HER2_R1_G2_24_10_86_Merge(RGB).tif,FACS_240409,Post sort control,G2,159,86
NCIH2170_HIGH_HER2_R1_G0_2501_37_Merge.tif (RGB).tif,FACS_240409,High,G0,121,41
NCIH2170_TOTAL_HER2_R1_G0_2501_58_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,282,86
NCIH2170_LOW_HER2_R1_G0_2501_99_Merge.tif (RGB).tif,FACS_240409,Low,G0,136,47
NCIH2170_LOW_HER2_R1_G0_2501_35_Merge.tif (RGB).tif,FACS_240409,Low,G0,169,48
NCIH2170_TOTAL_HER2_R1_G1_2404_109_Merge(RGB).tif,FACS_240409,Post sort control,G1,156,60
NCIH2170_HIGH_HER2_R1_G2_24_10_110_Merge(RGB).tif,FACS_240409,High,G2,254,65
NCIH2170_TOTAL_HER2_R1_G0_2501_46_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,198,58
NCIH2170_TOTAL_HER2_R1_G0_2501_77_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,175,49
NCIH2170_LOW_HER2_R1_G0_2501_32_Merge.tif (RGB).tif,FACS_240409,Low,G0,60,34
NCIH2170_LOW_HER2_R1_G2_24_10_115_Merge(RGB).tif,FACS_240409,Low,G2,176,52
NCIH2170_HIGH_HER2_R1_G1_2404_S2_63_Merge(RGB).tif,FACS_240409,High,G1,92,46
NCIH2170_LOW_HER2_R1_G0_2501_7_Merge.tif (RGB).tif,FACS_240409,Low,G0,53,117
NCIH2170_TOTAL_HER2_R1_G1_2404_49_Merge(RGB).tif,FACS_240409,Post sort control,G1,426,223
NCIH2170_TOTAL_HER2_R1_G0_2501_82_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,132,49
NCIH2170_LOW_HER2_R1_G2_24_10_33_Merge(RGB).tif,FACS_240409,Low,G2,207,45
NCIH2170_HIGH_HER2_R1_G0_2501_41_Merge.tif (RGB).tif,FACS_240409,High,G0,114,24
NCIH2170_HIGH_HER2_R1_G2_24_10_72_Merge(RGB).tif,FACS_240409,High,G2,415,112
NCIH2170_TOTAL_HER2_R1_G0_2501_40_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,217,36
NCIH2170_HIGH_HER2_R1_G1_2404_S2_114_Merge(RGB).tif,FACS_240409,High,G1,163,167
NCIH2170_HIGH_HER2_R1_G2_24_10_129_Merge(RGB).tif,FACS_240409,High,G2,122,59
NCIH2170_TOTAL_HER2_R1_G1_2404_16_Merge(RGB).tif,FACS_240409,Post sort control,G1,461,227
NCIH2170_HIGH_HER2_R1_G2_24_10_90_Merge(RGB).tif,FACS_240409,High,G2,183,83
NCIH2170_TOTAL_HER2_R1_G1_2404_68_Merge(RGB).tif,FACS_240409,Post sort control,G1,126,66
NCIH2170_LOW_HER2_R1_G0_2501_37_Merge.tif (RGB).tif,FACS_240409,Low,G0,31,11
NCIH2170_TOTAL_HER2_R1_G1_2404_64_Merge(RGB).tif,FACS_240409,Post sort control,G1,168,114
NCIH2170_LOW_HER2_R1_G2_24_10_105_Merge(RGB).tif,FACS_240409,Low,G2,112,52
NCIH2170_HIGH_HER2_R1_G1_2404_S2_117_Merge(RGB).tif,FACS_240409,High,G1,119,80
NCIH2170_LOW_HER2_R1_G2_24_10_43_Merge(RGB).tif,FACS_240409,Low,G2,74,38
NCIH2170_TOTAL_HER2_R1_G2_24_10_80_Merge(RGB).tif,FACS_240409,Post sort control,G2,385,103
NCIH2170_TOTAL_HER2_R1_G2_24_10_42_Merge(RGB).tif,FACS_240409,Post sort control,G2,107,25
NCIH2170_TOTAL_HER2_R1_G1_2404_92_Merge(RGB).tif,FACS_240409,Post sort control,G1,187,88
NCIH2170_TOTAL_HER2_R1_G1_2404_113_Merge(RGB).tif,FACS_240409,Post sort control,G1,179,99
NCIH2170_TOTAL_HER2_R1_G0_2501_39_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,138,54
NCIH2170_HIGH_HER2_R1_G2_24_10_85_Merge(RGB).tif,FACS_240409,High,G2,229,71
NCIH2170_TOTAL_HER2_R1_G2_24_10_5_Merge(RGB).tif,FACS_240409,Post sort control,G2,176,139
NCIH2170_LOW_HER2_R1_G2_24_10_46_Merge(RGB).tif,FACS_240409,Low,G2,170,64
NCIH2170_TOTAL_HER2_R1_G0_2501_6_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,137,57
NCIH2170_HIGH_HER2_R1_G2_24_10_67_Merge(RGB).tif,FACS_240409,High,G2,334,99
NCIH2170_HIGH_HER2_R1_G1_2404_S2_91_Merge(RGB).tif,FACS_240409,High,G1,59,79
NCIH2170_HIGH_HER2_R1_G2_24_10_109_Merge(RGB).tif,FACS_240409,High,G2,166,72
NCIH2170_LOW_HER2_R1_G0_2501_46_Merge.tif (RGB).tif,FACS_240409,Low,G0,186,55
NCIH2170_TOTAL_HER2_R1_G0_2501_74_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,142,49
NCIH2170_TOTAL_HER2_R1_G0_2501_127_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,107,38
NCIH2170_HIGH_HER2_R1_G2_24_10_82B_Merge(RGB).tif,FACS_240409,High,G2,210,81
NCIH2170_HIGH_HER2_R1_G0_2501_8_Merge.tif (RGB).tif,FACS_240409,High,G0,73,32
NCIH2170_TOTAL_HER2_R1_G2_24_10_30_Merge(RGB).tif,FACS_240409,Post sort control,G2,34,54
NCIH2170_TOTAL_HER2_R1_G2_24_10_16_Merge(RGB).tif,FACS_240409,Post sort control,G2,279,138
NCIH2170_HIGH_HER2_R1_G1_2404_S2_64_Merge(RGB).tif,FACS_240409,High,G1,174,119
NCIH2170_TOTAL_HER2_R1_G2_24_10_17_Merge(RGB).tif,FACS_240409,Post sort control,G2,111,56
NCIH2170_HIGH_HER2_R1_G0_2501_29_Merge.tif (RGB).tif,FACS_240409,High,G0,247,83
NCIH2170_HIGH_HER2_R1_G1_2404_S2_121_Merge(RGB).tif,FACS_240409,High,G1,210,163
